event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,feature_version,window_crosses_start_finish
australian_gp_2026_R_00301,australian_gp_2026_R,2026,Albert Park,SAI,ALB,23,2026-03-08 04:18:21.454,2026-03-08 04:18:33.455,12.001,12.001,2026-03-08 04:18:51.454,30.0,11,47,85.76500000000021,1.1066451612903254,39.93166666666707,279.0,160.0,119.0,51.521184277692754,1.959,True,13.0,10.0,942.0455555555556,brake_T3,110.24371872462063,328.12543548661745,SOFT,11.0,1.0,0.989723335064477,6590.738964605918,83583.02805646478,399.9999999999999,False,16,True,PIT_RELATED,,,False,-1.0,292.0,-13.0,1.473376,True,1.473376,19.74469852741805,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00302,australian_gp_2026_R,2026,Albert Park,ANT,HAM,44,2026-03-08 04:18:32.335,2026-03-08 04:20:26.575,114.24,114.24,2026-03-08 04:19:02.335,30.0,11,409,99.85555555555447,1.1484984025558982,14.45972222222099,313.0,299.0,14.0,6.46570972886808,1.881,True,4.0,3.0,3056.375000000001,straight_05,192.78682430882327,357.2735751555001,MEDIUM,11.0,1.0,0.9937070976306844,15558.294787234974,72089.11743013935,400.0,False,16,True,INVALID,,,False,0.0,313.5150000662839,-0.5150000662839034,1.182057,True,1.182057,3.6998067682466416,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00303,australian_gp_2026_R,2026,Albert Park,STR,BOT,77,2026-03-08 04:18:37.935,2026-03-08 04:18:45.855,7.92,7.92,2026-03-08 04:19:07.935,30.0,11,34,94.3572222222224,1.2866893939393964,53.135000000000446,264.0,108.0,156.0,138.24823465507885,1.841,True,19.0,15.0,962.0969444444444,brake_T3,90.19232983573181,308.0740465977286,MEDIUM,11.0,1.0,0.9770325416130096,7589.519072992064,69518.94089323343,400.0000000000001,False,16,True,PIT_RELATED,,,False,0.0,231.17345297029726,32.82654702970274,2.33441,True,2.33441,109.91761486664824,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00304,australian_gp_2026_R,2026,Albert Park,OCO,GAS,10,2026-03-08 04:18:51.215,2026-03-08 04:19:07.534,16.319,16.319,2026-03-08 04:19:21.215,30.0,11,52,10.714444444445236,0.1737477477477606,10.714444444445236,222.0,322.0,-100.0,-100.00000000000053,0.361,True,11.0,12.0,3470.4811111111103,straight_06,587.2843292171792,647.2843292171801,MEDIUM,11.0,1.0,0.982234366350975,28368.367906205833,1291.7542670491134,400.0,False,16,True,PIT_RELATED,,,False,3.0,322.0,-100.0,0.119102,True,0.119102,-115.30051478805856,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00305,australian_gp_2026_R,2026,Albert Park,GAS,NOR,1,2026-03-08 04:18:58.055,2026-03-08 04:19:04.255,6.2,6.2,2026-03-08 04:19:28.055,30.0,11,22,86.45249999999942,1.0443926174496574,12.842499999998836,298.0,110.0,188.0,169.48560564910272,1.841,True,12.0,9.0,3999.916666666665,brake_T11,57.848773661624364,117.84877366162527,MEDIUM,11.0,1.0,0.9923752615031708,9738.926774555537,52502.561216441776,400.0,False,16,True,PIT_RELATED,,26.16,False,2.0,205.30041666666648,92.69958333333352,2.344605,True,2.344605,143.20858852159645,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00306,australian_gp_2026_R,2026,Albert Park,BEA,VER,3,2026-03-08 04:19:00.494,2026-03-08 04:19:07.534,7.04,7.04,2026-03-08 04:19:30.494,30.0,11,21,98.58527777777408,1.324279850746219,53.25194444444105,268.0,124.0,144.0,104.6960304513308,1.839,True,7.0,6.0,3976.205833333335,brake_T11,81.55960699495472,141.55960699495563,MEDIUM,11.0,1.0,0.9951946760665844,9123.044978327653,67198.73518780239,400.00000000000045,False,16,True,INVALID,,,False,-4.0,282.0850583657514,-14.085058365751422,2.018178,True,2.018178,72.43035093979196,10,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00307,australian_gp_2026_R,2026,Albert Park,BEA,OCO,31,2026-03-08 04:19:07.734,2026-03-08 04:19:28.294,20.56,20.36,2026-03-08 04:19:37.734,30.0,11,66,88.20444444444001,1.556549019607765,12.903611111102691,204.0,177.0,27.0,,,False,7.0,11.0,4298.460833333336,brake_T12,30.631990923377998,90.631990923378,MEDIUM,11.0,1.0,0.9951946760665844,9084.350169966785,45460.25213390966,400.0,False,16,True,PIT_RELATED,,20.92,False,-4.0,188.5397417154,15.460258284600002,1.7544149999999998,True,1.7544149999999998,-2.617702620958692,7,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00308,australian_gp_2026_R,2026,Albert Park,VER,GAS,10,2026-03-08 04:19:07.734,2026-03-08 04:19:23.895,16.161,16.161,2026-03-08 04:19:37.734,30.0,11,56,70.28500000000349,1.3458829787234712,57.573888888892725,188.0,181.0,7.0,,,False,6.0,12.0,4387.803611111109,corner_T12,190.69359993155194,1.2892131456055722,HARD,11.0,1.0,0.9906632310039544,9122.06098886899,43390.72002849541,400.0,False,16,True,PIT_RELATED,,19.56,False,-3.0,201.15946601941684,-13.15946601941684,1.303262,True,1.303262,0.2880094274215149,7,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00309,australian_gp_2026_R,2026,Albert Park,PER,ALO,14,2026-03-08 04:19:12.935,2026-03-08 04:19:16.694,3.759,3.759,2026-03-08 04:19:42.935,30.0,11,16,98.51111111111096,2.14933333333333,80.95527777777761,165.0,112.0,53.0,44.976190476190794,1.6800000000000002,True,14.0,17.0,3416.721944444444,straight_06,641.0434958838455,701.0434958838464,MEDIUM,11.0,1.0,0.9902082875023492,28368.367906205833,1291.7542670491134,400.0,False,16,True,PIT_RELATED,,40.76,True,-3.0,185.0,-20.0,2.556875,True,2.556875,37.89341881173761,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00310,australian_gp_2026_R,2026,Albert Park,OCO,VER,3,2026-03-08 04:19:12.935,2026-03-08 04:19:26.015,13.08,13.08,2026-03-08 04:19:42.935,30.0,11,30,10.198888888888176,0.5399411764705505,10.043333333331248,68.0,71.0,-3.0,-4.1190476190461425,1.6800000000000002,True,11.0,6.0,4595.174444444442,corner_T13,139.80990575754913,199.80990575754913,MEDIUM,11.0,1.0,0.982234366350975,17835.5918335502,3117.6067838173717,400.0,False,16,True,PIT_RELATED,,8.679,False,3.0,91.6011999999972,-23.601199999997206,0.54184,True,0.54184,-2.724351890381213,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00311,australian_gp_2026_R,2026,Albert Park,GAS,LIN,41,2026-03-08 04:19:17.895,2026-03-08 04:19:21.934,4.039,4.039,2026-03-08 04:19:47.895,30.0,11,16,24.785000000000764,1.2746571428571822,24.785000000000764,70.0,88.0,-18.0,,,False,12.0,5.0,4766.448055555556,corner_T14,,28.536294646435636,MEDIUM,11.0,1.0,0.9923752615031708,26674.857553023743,97.24194330809145,400.0,False,16,True,PIT_RELATED,,,False,2.0,78.01473779385157,-8.014737793851566,1.058936,True,1.058936,-8.451455771770943,13,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00312,australian_gp_2026_R,2026,Albert Park,LIN,NOR,1,2026-03-08 04:19:18.455,2026-03-08 04:19:21.934,3.479,3.159,2026-03-08 04:19:48.455,30.0,11,13,10.34972222221768,0.38811458333316307,10.34972222221768,96.0,153.0,-57.0,-57.3571428571443,0.56,True,5.0,9.0,4805.931111111112,straight_09,,,MEDIUM,11.0,1.0,0.9871445313701376,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,3.719,False,-1.0,150.3310820624555,-54.33108206245549,0.240202,True,0.240202,-27.532961691968737,13,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00313,australian_gp_2026_R,2026,Albert Park,ALB,BOR,5,2026-03-08 04:19:20.694,2026-03-08 04:19:24.215,3.521,3.521,2026-03-08 04:19:50.694,30.0,11,11,94.75638888888808,1.7228434343434196,76.78972222222092,198.0,87.0,111.0,112.760880440223,1.999,True,10.0,8.0,4562.890277777779,brake_T13,15.606933264881263,232.09407242421184,MEDIUM,11.0,1.0,0.994788724015352,15937.134197065163,9307.293051283774,400.0,False,16,True,INVALID,,,False,-3.0,64.16144067796638,133.83855932203363,5.092915,True,5.092915,106.69168402013538,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00314,australian_gp_2026_R,2026,Albert Park,NOR,GAS,10,2026-03-08 04:19:24.735,2026-03-08 04:19:31.575,6.84,6.84,2026-03-08 04:19:54.735,30.0,11,20,11.411388888889633,0.5135125000000335,10.604722222227792,80.0,146.0,-66.0,-75.99999999999595,0.52,True,9.0,12.0,4999.177499999998,straight_09,,,MEDIUM,11.0,1.0,0.995146001063268,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,17.919,False,2.0,169.05941780822064,-89.05941780822064,0.283808,True,0.283808,-85.55324093369951,8,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00315,australian_gp_2026_R,2026,Albert Park,OCO,NOR,1,2026-03-08 04:19:26.295,2026-03-08 04:19:32.975,6.68,6.68,2026-03-08 04:19:56.295,30.0,11,15,58.12500000000091,2.866438356164428,58.12500000000091,73.0,79.0,-6.0,,,False,11.0,9.0,4975.55694444444,straight_09,,,MEDIUM,11.0,1.0,0.982234366350975,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,,False,3.0,80.0,-7.0,2.626925,True,2.626925,39.342976107465496,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00316,australian_gp_2026_R,2026,Albert Park,SAI,ALB,23,2026-03-08 04:19:29.214,2026-03-08 04:19:35.694,6.48,6.48,2026-03-08 04:19:59.214,30.0,11,25,98.17055555555726,2.850112903225856,71.49944444444645,124.0,76.0,48.0,47.895833333330444,1.92,True,13.0,10.0,4694.190555555556,brake_T14,40.793794646435344,100.79379464643534,SOFT,11.0,1.0,0.989723335064477,23398.688509563282,150.69555719488048,400.0,False,16,True,PIT_RELATED,,,False,-1.0,92.23438596491127,31.76561403508873,4.204936,True,4.204936,33.71839869807426,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00317,australian_gp_2026_R,2026,Albert Park,HAM,RUS,63,2026-03-08 04:19:29.974,2026-03-08 04:20:48.614,78.64,78.64,2026-03-08 04:19:59.974,30.0,12,285,98.73055555555597,1.4566803278688587,11.294722222226028,244.0,97.0,147.0,116.4680851063829,1.88,True,2.0,3.0,953.0527777777776,brake_T3,99.23649650239861,317.1182132643954,MEDIUM,12.0,1.0,0.9707357876699156,7139.019917364918,75862.5387868077,399.9999999999999,False,16,True,PIT_RELATED,,89.881,True,-1.0,225.26674454828697,18.733255451713035,2.4552,True,2.4552,81.79496835177547,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00318,australian_gp_2026_R,2026,Albert Park,STR,BOT,77,2026-03-08 04:19:32.215,2026-03-08 04:19:35.694,3.479,3.479,2026-03-08 04:20:02.215,30.0,11,14,98.97333333333518,2.047724137931073,76.50833333333503,174.0,88.0,86.0,109.98470168281311,1.9609999999999999,True,19.0,15.0,3962.84472222222,brake_T11,94.92071810606967,154.92071810607058,MEDIUM,11.0,1.0,0.9770325416130096,8950.972785187645,75378.71997739685,400.00000000000045,False,16,True,PIT_RELATED,,,False,0.0,191.0,-17.0,2.972486,True,2.972486,111.20033590761527,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00319,australian_gp_2026_R,2026,Albert Park,BOR,BEA,87,2026-03-08 04:19:33.335,2026-03-08 04:23:50.255,256.92,256.92,2026-03-08 04:20:03.335,30.0,12,962,84.41888888888889,1.177937984496124,14.10777777778094,258.0,257.0,1.0,56.18750000001406,1.12,True,8.0,7.0,28.528888888888883,straight_01,295.3548516581183,438.1714476666789,MEDIUM,12.0,1.0,0.9913667110160768,16200.474925355045,99514.89893861652,400.00000000000006,False,6,True,INVALID,,,False,0.0,251.48369047619047,6.516309523809525,1.188841,True,1.188841,-26.705438934695366,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00320,australian_gp_2026_R,2026,Albert Park,BEA,VER,3,2026-03-08 04:19:34.654,2026-03-08 04:19:40.854,6.2,6.2,2026-03-08 04:20:04.654,30.0,12,24,98.89777777777776,1.5547248908296942,60.75749999999999,229.0,156.0,73.0,65.32816408204098,1.999,True,7.0,6.0,201.6783333333333,straight_01,122.20540721367391,265.0220032222345,MEDIUM,12.0,1.0,0.9951946760665844,13387.117028143748,99787.65816969417,400.0,False,6,True,INVALID,,,False,0.0,211.0,18.0,1.9659520000000001,True,1.9659520000000001,57.40920340898722,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00321,australian_gp_2026_R,2026,Albert Park,NOR,ALB,23,2026-03-08 04:19:40.854,2026-03-08 04:19:50.695,9.841,9.841,2026-03-08 04:20:10.854,30.0,12,38,14.972777777777765,0.5923296703296698,14.972777777777765,91.0,242.0,-151.0,-150.99999999999994,0.2,True,9.0,12.0,56.876666666666665,straight_01,267.00707388034056,409.8236698889011,HARD,1.0,2.0,0.995146001063268,15233.91146175481,99436.09930183711,400.0,False,6,True,PIT_RELATED,,111.761,True,0.0,241.76435898500768,-150.76435898500768,0.223446,True,0.223446,-152.48486841778777,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00322,australian_gp_2026_R,2026,Albert Park,BOT,PER,11,2026-03-08 04:19:42.654,2026-03-08 04:19:46.895,4.241,4.241,2026-03-08 04:20:12.654,30.0,11,18,94.15555555556055,2.353888888889014,81.07083333333776,144.0,90.0,54.0,59.93999999999872,2.0,True,15.0,14.0,4487.15694444444,brake_T13,91.3402665982203,307.8274057575509,HARD,11.0,1.0,0.992763311608834,11904.51349421587,33933.41101833946,400.0,False,16,True,INVALID,,,False,-3.0,169.19224194608856,-25.192241946088558,2.873603,True,2.873603,50.98575958384909,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00323,australian_gp_2026_R,2026,Albert Park,GAS,OCO,31,2026-03-08 04:19:44.455,2026-03-08 04:21:00.295,75.84,75.84,2026-03-08 04:20:14.455,30.0,12,282,13.846666666666662,0.6390769230769229,13.846666666666662,78.0,80.0,-2.0,,,False,11.0,10.0,7.020000000000002,straight_01,316.86374054700724,459.6803365555678,HARD,1.0,2.0,0.9923752615031708,16933.855379569493,99574.68819776972,399.99999999999994,False,6,True,PIT_RELATED,,,False,-1.0,80.0,-2.0,0.6231,True,0.6231,-1.7395036943342024,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00324,australian_gp_2026_R,2026,Albert Park,LAW,SAI,55,2026-03-08 04:19:50.495,2026-03-08 04:19:54.534,4.039,4.039,2026-03-08 04:20:20.495,30.0,11,16,11.416111111112514,6.849666666667509,11.416111111112514,6.0,49.0,-43.0,-5.914076782447465,1.641,True,16.0,13.0,5112.954166666666,straight_09,,,MEDIUM,11.0,1.0,0.9902946639595308,24495.800482494098,84.53670276820661,352.55138888889087,True,16,True,PIT_RELATED,,,False,1.0,21.096551724125884,-15.096551724125884,1.065413,True,1.065413,23.213993043635895,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00325,australian_gp_2026_R,2026,Albert Park,ALO,LAW,30,2026-03-08 04:19:54.854,2026-03-08 04:19:58.015,3.161,3.161,2026-03-08 04:20:24.854,30.0,11,13,61.943055555556384,3.4842968750000463,58.02083333333394,64.0,28.0,36.0,,,False,17.0,16.0,5054.834722222222,straight_09,,,SOFT,11.0,1.0,0.9828254360545812,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,,False,1.0,80.0,-16.0,8.480675,True,8.480675,74.9424874875246,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00326,australian_gp_2026_R,2026,Albert Park,PER,SAI,55,2026-03-08 04:19:54.854,2026-03-08 04:20:35.654,40.8,40.8,2026-03-08 04:20:24.854,30.0,11,140,99.19777777777745,1.5326695278969908,14.989722222222213,233.0,80.0,153.0,151.51768766177773,1.159,True,14.0,13.0,5118.830277777776,straight_09,,,MEDIUM,11.0,1.0,0.9902082875023492,24087.51944906984,83.12769666558309,346.67527777778105,True,16,True,PIT_RELATED,,3.481,False,-3.0,36.45589061621005,196.54410938378996,4.76721,True,4.76721,140.31309328169098,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00327,australian_gp_2026_R,2026,Albert Park,RUS,LEC,16,2026-03-08 04:19:58.815,2026-03-08 04:20:23.455,24.64,24.64,2026-03-08 04:20:28.815,30.0,12,90,97.76555555555478,1.977280898876389,50.1063888888857,178.0,85.0,93.0,102.51063829787229,1.88,True,3.0,1.0,2321.3694444444445,straight_05,927.7923798643797,1092.2791307110565,MEDIUM,12.0,1.0,0.9937425627003096,33375.17958748221,561.2371077207505,400.0,False,16,True,PIT_RELATED,,,False,1.0,203.47429986338764,-25.474299863387643,2.9430709999999998,True,2.9430709999999998,94.70174674698907,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00328,australian_gp_2026_R,2026,Albert Park,OCO,NOR,1,2026-03-08 04:20:06.615,2026-03-08 04:20:15.614,8.999,8.999,2026-03-08 04:20:36.615,30.0,12,29,99.82388888888909,2.2889554140127437,84.36555555555674,157.0,87.0,70.0,95.70833333333384,1.92,True,10.0,9.0,1016.8241666666664,brake_T3,35.46510761350976,253.34682437550657,HARD,1.0,2.0,0.982234366350975,10205.53363416718,31144.824454896607,399.9999999999999,False,6,True,PIT_RELATED,,,False,-1.0,168.40790856793407,-11.407908567934072,3.293533,True,3.293533,105.97668240149818,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00329,australian_gp_2026_R,2026,Albert Park,STR,ALO,14,2026-03-08 04:20:07.974,2026-03-08 04:20:12.535,4.561,4.561,2026-03-08 04:20:37.974,30.0,11,15,25.83861111111673,18.603800000004046,25.83861111111673,5.0,6.0,-1.0,,,False,19.0,17.0,5054.097777777772,straight_09,,,MEDIUM,11.0,1.0,0.9770325416130096,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,,False,0.0,,,,False,13.161453,18.05953059261769,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00330,australian_gp_2026_R,2026,Albert Park,BEA,VER,3,2026-03-08 04:20:29.294,2026-03-08 04:20:32.415,3.121,3.121,2026-03-08 04:20:59.294,30.0,12,12,97.8811111111104,1.7188878048780363,87.23999999999933,205.0,174.0,31.0,20.46511627906889,1.72,True,7.0,6.0,2667.4805555555545,straight_05,581.6812687532697,746.1680195999465,MEDIUM,12.0,1.0,0.9951946760665844,33375.17958748221,561.2371077207505,400.0,False,6,True,INVALID,,,False,0.0,206.40342853975233,-1.4034285397523263,1.8963480000000001,True,1.8963480000000001,8.777477021509783,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00331,australian_gp_2026_R,2026,Albert Park,RUS,LEC,16,2026-03-08 04:20:30.095,2026-03-08 04:20:57.895,27.8,27.8,2026-03-08 04:21:00.095,30.0,12,105,99.88749999999618,1.2189661016948687,40.90361111110451,295.0,252.0,43.0,24.918660287081305,1.881,True,3.0,1.0,3882.1522222222234,straight_06,175.61321810606614,235.61321810606705,MEDIUM,12.0,1.0,0.9937425627003096,10682.228618166784,89137.96318828413,399.99999999999955,False,16,True,PIT_RELATED,,,False,1.0,265.62461361737695,29.37538638262305,1.376139,True,1.376139,18.201772578825345,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00332,australian_gp_2026_R,2026,Albert Park,ANT,HAM,44,2026-03-08 04:20:33.775,2026-03-08 04:20:48.614,14.839,13.88,2026-03-08 04:21:03.775,30.0,12,53,98.41999999999688,1.2345365853658146,10.976111111113823,287.0,133.0,154.0,97.88888888888872,1.8,True,5.0,2.0,3963.2788888888913,brake_T11,94.48655143939823,154.48655143939914,MEDIUM,12.0,1.0,0.9937070976306844,8956.564237118639,75112.91298724561,400.00000000000045,False,6,True,PIT_RELATED,,14.999,False,1.0,260.3459579180499,26.65404208195008,1.8821080000000001,True,1.8821080000000001,58.749663299656866,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00333,australian_gp_2026_R,2026,Albert Park,LAW,BOT,77,2026-03-08 04:20:35.454,2026-03-08 04:21:13.215,37.761,21.321,2026-03-08 04:21:05.454,30.0,12,83,99.01111111111072,2.2139130434782524,10.64444444444348,161.0,,,34.72954663887517,1.919,True,15.0,,1353.5769444444445,brake_T5,51.57244111041541,111.57244111041541,HARD,1.0,2.0,0.9902946639595308,22082.84705332523,15028.576550500957,400.0,False,6,True,INVALID,,,False,-1.0,,,,False,,,0,False,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00334,australian_gp_2026_R,2026,Albert Park,NOR,ALB,23,2026-03-08 04:20:42.614,2026-03-08 04:20:46.975,4.361,4.361,2026-03-08 04:21:12.614,30.0,12,17,99.59694444444447,1.9173743315508027,86.6574999999998,187.0,162.0,25.0,47.29709035221921,1.959,True,9.0,12.0,2816.976666666666,straight_05,432.1851576421582,596.671908488835,HARD,1.0,2.0,0.995146001063268,27504.984306082308,47251.70740692447,400.0,False,6,True,PIT_RELATED,,50.001,True,0.0,163.56825153374214,23.431748466257858,2.255668,True,2.255668,51.32506213256938,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00335,australian_gp_2026_R,2026,Albert Park,ANT,RUS,63,2026-03-08 04:20:48.774,2026-03-08 04:20:54.414,5.64,5.64,2026-03-08 04:21:18.774,30.0,12,23,26.68666666666832,1.104275862069034,26.68666666666832,87.0,96.0,-9.0,,,False,5.0,3.0,4633.496111111113,corner_T13,101.48823909087787,161.48823909087787,MEDIUM,12.0,1.0,0.9937070976306844,20288.367960874257,555.9750652608067,400.0,False,6,True,PIT_RELATED,,,False,1.0,81.97541920731643,5.024580792683565,1.120573,True,1.120573,48.96693127338172,13,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00336,australian_gp_2026_R,2026,Albert Park,HAM,RUS,63,2026-03-08 04:20:54.814,2026-03-08 04:20:59.575,4.761,4.481,2026-03-08 04:21:24.814,30.0,12,18,85.08555555555722,2.112468965517283,16.30138888889087,145.0,183.0,-38.0,,,False,2.0,3.0,4794.971944444448,corner_T14,,0.012405757543092477,MEDIUM,12.0,1.0,0.9707357876699156,27792.115387347123,95.91476781381328,400.0,False,16,True,PIT_RELATED,,5.041,False,-1.0,141.0,4.0,1.7912970000000001,True,1.7912970000000001,-29.403529705339626,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00337,australian_gp_2026_R,2026,Albert Park,RUS,HAM,44,2026-03-08 04:21:00.295,2026-03-08 04:21:03.415,3.12,3.12,2026-03-08 04:21:30.295,30.0,12,12,17.55416666666497,0.7999367088606821,17.55416666666497,79.0,204.0,-125.0,-124.2727272727271,0.44,True,3.0,2.0,5057.281388888893,straight_09,,,MEDIUM,12.0,1.0,0.9937425627003096,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,,False,1.0,201.63292079207912,-122.63292079207912,0.309366,True,0.309366,-116.74980217606243,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00338,australian_gp_2026_R,2026,Albert Park,PER,SAI,55,2026-03-08 04:21:03.135,2026-03-08 04:21:07.934,4.799,4.799,2026-03-08 04:21:33.135,30.0,12,20,98.91277777777805,1.8450051813471553,76.92388888888945,193.0,148.0,45.0,38.25566531086689,1.721,True,14.0,13.0,3075.4008333333327,straight_05,173.7609909754915,338.24774182216834,MEDIUM,12.0,1.0,0.9902082875023492,15320.147875786617,72123.86417444065,400.0,False,6,True,PIT_RELATED,,,False,0.0,212.8420293157144,-19.8420293157144,2.115797,True,2.115797,29.668345526469334,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00339,australian_gp_2026_R,2026,Albert Park,ALO,LAW,30,2026-03-08 04:21:05.215,2026-03-08 04:21:13.215,8.0,8.0,2026-03-08 04:21:35.215,30.0,12,27,97.8344444444449,2.863447154471558,46.94055555555633,123.0,73.0,50.0,49.4444444444448,1.8,True,16.0,15.0,1996.971944444444,corner_T7,130.23418997573572,190.23418997573572,SOFT,1.0,2.0,0.9828254360545812,31430.931939694263,294.3208912917962,400.0,False,6,True,PIT_RELATED,,,False,-1.0,75.47200000000022,47.52799999999978,4.8144,True,4.8144,50.411464990768955,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00340,australian_gp_2026_R,2026,Albert Park,BEA,VER,3,2026-03-08 04:21:07.215,2026-03-08 04:21:17.015,9.8,9.8,2026-03-08 04:21:37.215,30.0,12,35,98.05083333333188,2.028637931034453,57.61916666666457,174.0,105.0,69.0,24.999999999999638,2.0,True,7.0,6.0,4483.869166666667,brake_T13,94.62804437599334,311.1151835353239,MEDIUM,12.0,1.0,0.9951946760665844,11729.447111297544,35002.49380977736,400.0,False,6,True,INVALID,,,False,0.0,169.7092836257314,4.290716374268612,2.423257,True,2.423257,11.66358556498472,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00341,australian_gp_2026_R,2026,Albert Park,GAS,OCO,31,2026-03-08 04:21:10.335,2026-03-08 04:21:15.334,4.999,4.999,2026-03-08 04:21:40.335,30.0,12,17,98.89749999999594,1.5412597402596768,70.98638888888308,231.0,147.0,84.0,80.35450286309012,1.921,True,11.0,10.0,3969.316388888889,brake_T11,88.44905143940059,148.4490514394015,HARD,1.0,2.0,0.9923752615031708,9034.31868863412,71416.6142470852,399.99999999999955,False,6,True,PIT_RELATED,,,False,-1.0,235.2655851063821,-4.265585106382105,1.942246,True,1.942246,63.345992216503106,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00342,australian_gp_2026_R,2026,Albert Park,ALO,BOT,77,2026-03-08 04:21:16.775,2026-03-08 04:21:43.495,26.72,25.039,2026-03-08 04:21:46.775,30.0,12,78,99.63222222222385,1.615657657657684,10.051111111110911,222.0,,,20.85313615502201,1.9609999999999999,True,16.0,,2399.49861111111,straight_05,849.663213197714,1014.1499640443908,SOFT,1.0,2.0,0.9828254360545812,33375.17958748221,561.2371077207505,400.0,False,6,True,INVALID,,,False,-1.0,,,,False,,,0,False,3.0,v4_t0_anchored_30s_horizon,False
